,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
249,42896,27.0,4.5,Cloudy,Medium,1,Snack,scooter,1.0,No,Urban,11,26669.84332358939
250,5654,26.0,4.8,Windy,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,18,26669.84332358939
251,3779,22.0,4.6,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,35,26669.84332358939
252,25315,20.0,4.7,Sandstorms,Low,2,Meal,scooter,0.0,No,Metropolitian,17,26669.84332358939
253,3344,37.0,4.6,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,32,26669.84332358939
254,31261,35.0,4.0,Stormy,High,0,Meal,motorcycle,1.0,No,Metropolitian,31,26669.84332358939
255,36612,39.0,4.6,Cloudy,Jam,0,Meal,motorcycle,2.0,Yes,Metropolitian,50,26669.84332358939
256,39753,25.0,4.0,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,33,26669.84332358939
257,28140,20.0,4.9,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,20,26669.84332358939
258,12967,30.0,4.8,Sunny,Low,1,Drinks,motorcycle,,No,Metropolitian,12,26669.84332358939
259,23480,25.0,4.8,Sunny,Low,1,Buffet,motorcycle,0.0,No,Urban,16,26669.84332358939
260,6633,24.0,4.9,Sunny,Medium,2,Drinks,scooter,0.0,No,Metropolitian,12,26669.84332358939
261,313,24.0,4.6,Windy,Medium,2,Snack,electric_scooter,0.0,No,Urban,24,26669.84332358939
262,26818,,,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,26,26669.84332358939
263,44678,26.0,4.8,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,28,26669.84332358939
264,5961,30.0,4.5,Fog,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,31,26669.84332358939
265,32223,26.0,5.0,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,24,26669.84332358939
266,40462,33.0,4.2,Cloudy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,39,26669.84332358939
267,13657,30.0,5.0,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,24,26669.84332358939
268,4194,39.0,4.1,Stormy,Jam,2,Meal,scooter,3.0,Yes,Metropolitian,42,26669.84332358939
269,21270,36.0,4.9,Fog,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,41,26669.84332358939
270,4497,24.0,4.3,Stormy,High,0,Buffet,motorcycle,0.0,No,Metropolitian,37,26669.84332358939
271,23796,32.0,4.7,Windy,Low,0,Meal,motorcycle,1.0,No,Urban,29,26669.84332358939
272,10951,20.0,5.0,Sandstorms,Low,1,Snack,motorcycle,,No,Metropolitian,10,26669.84332358939
273,42673,22.0,5.0,Sunny,Jam,2,Snack,scooter,0.0,No,Metropolitian,17,26669.84332358939
274,13295,35.0,4.3,Stormy,Low,0,Meal,motorcycle,1.0,No,Urban,24,26669.84332358939
275,25715,37.0,4.6,Windy,Medium,0,Snack,motorcycle,0.0,No,Urban,29,26669.84332358939
276,38755,25.0,5.0,Stormy,Jam,2,Buffet,scooter,1.0,No,,20,26669.84332358939
277,4650,35.0,4.3,Stormy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,36,26669.84332358939
278,8223,23.0,4.9,Cloudy,Low,1,Buffet,scooter,1.0,No,Urban,12,26669.84332358939
279,22887,35.0,4.6,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,33,26669.84332358939
280,21907,39.0,4.9,Stormy,Low,1,Buffet,scooter,0.0,No,Metropolitian,20,26669.84332358939
281,9619,38.0,4.9,Sunny,Medium,2,Snack,scooter,0.0,No,Urban,22,26669.84332358939
282,28980,32.0,4.9,Sandstorms,Jam,1,Snack,scooter,1.0,No,Urban,27,26669.84332358939
283,38510,31.0,4.7,Fog,Low,1,Snack,scooter,1.0,No,Urban,30,26669.84332358939
284,18321,33.0,4.9,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,16,26669.84332358939
285,3063,27.0,4.7,Fog,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,22,26669.84332358939
286,44691,28.0,4.3,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,40,26669.84332358939
287,2115,30.0,4.9,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,42,26669.84332358939
288,7880,36.0,4.7,Fog,Medium,2,Drinks,scooter,0.0,No,Urban,19,26669.84332358939
289,21948,33.0,4.1,Cloudy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,38,26669.84332358939
290,42899,34.0,4.8,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Urban,25,26669.84332358939
291,248,33.0,4.5,Stormy,Low,2,Buffet,scooter,0.0,No,Metropolitian,17,26669.84332358939
292,42406,30.0,4.6,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,26,26669.84332358939
293,36541,23.0,5.0,Fog,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,28,26669.84332358939
294,7627,20.0,4.8,Sandstorms,Low,2,Meal,motorcycle,0.0,No,Urban,10,26669.84332358939
295,35717,25.0,4.9,Fog,High,1,Buffet,motorcycle,0.0,No,Metropolitian,24,26669.84332358939
296,22079,22.0,4.7,Stormy,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,16,26669.84332358939
297,44819,37.0,5.0,Stormy,Low,1,Drinks,scooter,1.0,No,Metropolitian,19,26669.84332358939
298,40732,31.0,4.8,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,22,26669.84332358939
299,13988,32.0,4.6,Stormy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,26,26669.84332358939
300,25288,23.0,4.6,Sunny,High,2,Drinks,motorcycle,0.0,No,Urban,16,26669.84332358939
301,5231,37.0,4.5,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,35,26669.84332358939
302,37043,37.0,4.9,Cloudy,Medium,1,Snack,scooter,1.0,No,Metropolitian,19,26669.84332358939
303,83,34.0,4.7,Sandstorms,Low,1,Drinks,scooter,0.0,No,Metropolitian,15,26669.84332358939
304,12335,28.0,4.6,Sunny,Jam,2,Drinks,electric_scooter,0.0,No,Urban,14,26669.84332358939
305,2053,25.0,4.6,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Urban,25,26669.84332358939
306,43350,28.0,4.5,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,23,26669.83475515721
307,18245,25.0,4.8,Fog,High,0,Buffet,motorcycle,1.0,No,Metropolitian,24,26669.83475515721
308,22776,29.0,4.8,Cloudy,High,1,Meal,motorcycle,1.0,No,Urban,28,26669.83475515721
309,43874,38.0,4.6,Cloudy,Low,1,Snack,scooter,0.0,No,Urban,30,26669.825654230088
310,22762,23.0,4.1,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,24,26669.825654230088
311,25133,21.0,5.0,Sandstorms,Low,1,Meal,scooter,0.0,No,Metropolitian,10,26669.822412269288
312,15255,25.0,5.0,Sunny,Jam,2,Drinks,scooter,1.0,No,Metropolitian,15,26669.8043200298
313,26072,21.0,4.7,Cloudy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,34,26669.8043200298
314,20179,39.0,4.6,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,20,26669.8043200298
315,27226,39.0,4.8,Cloudy,Jam,1,Snack,motorcycle,1.0,Yes,Metropolitian,41,26669.73756470708
316,43237,33.0,4.9,Cloudy,Low,1,Meal,scooter,1.0,No,Metropolitian,29,26669.73756470708
317,38551,35.0,4.9,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,31,26669.73756470708
318,11647,23.0,4.6,Cloudy,Medium,2,Meal,electric_scooter,0.0,No,Urban,11,26669.735381417297
319,15384,35.0,4.9,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,15,26669.735381417297
320,41069,29.0,4.7,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,26669.716455382357
321,32545,,,Cloudy,Jam,2,Snack,motorcycle,1.0,No,Urban,33,26669.716455382357
322,31591,35.0,5.0,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,34,26669.716455382357
323,41478,24.0,4.7,Stormy,High,2,Snack,scooter,1.0,No,,12,26669.711163229884
324,8713,,,,,3,Drinks,scooter,0.0,No,Metropolitian,15,26669.711163229884
325,41145,33.0,4.6,Fog,Medium,2,Meal,scooter,0.0,No,Metropolitian,19,26669.711163229884
326,4191,28.0,4.8,Stormy,Jam,0,Drinks,motorcycle,,No,Metropolitian,25,26669.701283843962
327,22489,22.0,4.6,Fog,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,11,26669.701283843962
328,30212,31.0,4.7,Stormy,Low,0,Snack,motorcycle,1.0,No,Urban,24,26669.701283843962
329,27034,39.0,4.6,Stormy,Low,1,Snack,motorcycle,0.0,No,Urban,24,26669.68012428482
330,31168,26.0,4.0,Windy,Low,0,Drinks,motorcycle,0.0,No,Urban,23,26669.68012428482
331,31438,37.0,4.7,Windy,Low,0,Drinks,motorcycle,,No,Urban,20,26669.68012428482
332,37616,36.0,4.7,Sandstorms,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,26,26669.68012428482
333,16170,34.0,3.8,Sunny,Jam,1,Snack,motorcycle,1.0,No,Urban,34,26669.67954395982
334,8343,25.0,4.9,Stormy,Jam,2,Buffet,scooter,1.0,No,Urban,26,26669.67954395982
335,5960,32.0,4.7,Fog,Low,2,Drinks,motorcycle,1.0,No,,16,26669.67954395982
336,37687,26.0,4.6,Cloudy,Low,1,Buffet,scooter,0.0,No,Urban,16,26669.67954395982
337,3853,39.0,4.4,Windy,Jam,0,Meal,motorcycle,1.0,Yes,Metropolitian,42,26669.6786667126
338,43988,32.0,4.4,Fog,High,1,Buffet,motorcycle,1.0,No,Metropolitian,39,26669.6786667126
339,23905,27.0,4.6,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,21,26669.62342016349
340,34605,39.0,3.6,Fog,Low,1,Meal,scooter,2.0,No,Metropolitian,38,26669.62342016349
341,41798,36.0,4.6,Fog,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,46,26669.62342016349
342,29357,32.0,4.1,Stormy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,32,26669.62342016349
343,29365,26.0,4.8,Cloudy,Low,2,Drinks,scooter,0.0,No,Metropolitian,16,26669.619562388125
344,13904,35.0,5.0,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,25,26669.619562388125
345,41939,25.0,4.8,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,26669.619562388125
346,5172,35.0,4.7,Cloudy,Low,2,Meal,motorcycle,1.0,No,Urban,28,26669.612747803247
347,26291,38.0,4.7,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,21,26669.612747803247
348,2295,32.0,4.5,Sunny,Medium,0,Snack,motorcycle,0.0,No,,26,26669.612747803247
349,32290,27.0,4.8,Sandstorms,Medium,1,Buffet,motorcycle,0.0,No,Urban,27,26669.612747803247
350,14700,23.0,4.8,Fog,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,17,26669.585370716646
351,4640,32.0,4.4,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,54,26669.585370716646
352,35045,38.0,4.4,Windy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,43,26669.578207933027
353,12859,25.0,4.6,Fog,Low,1,Snack,motorcycle,1.0,No,Metropolitian,12,26669.578207933027
354,26068,37.0,4.8,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,27,26669.57451765513
355,37221,20.0,3.7,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,49,26669.512342207476
356,37446,39.0,4.6,Fog,Low,0,Drinks,motorcycle,1.0,No,Urban,37,26669.512342207476
357,28972,35.0,4.6,Stormy,High,2,Snack,motorcycle,2.0,No,Metropolitian,34,26669.512094301255
358,19442,26.0,4.9,Cloudy,Jam,1,Snack,scooter,1.0,No,Metropolitian,36,26669.512094301255
359,42549,27.0,4.8,Fog,Low,1,Snack,scooter,0.0,No,Metropolitian,27,26669.5094677406
360,6502,20.0,4.7,Windy,Jam,1,Buffet,motorcycle,0.0,No,Urban,19,26669.5094677406
361,18421,34.0,4.8,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23,26669.5094677406
362,21342,32.0,4.2,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,32,26669.50874784645
363,5078,21.0,4.8,Cloudy,Medium,0,Buffet,motorcycle,2.0,No,Metropolitian,42,26669.50874784645
364,26941,25.0,4.7,Cloudy,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,16,26669.50874784645
365,41466,22.0,4.9,Stormy,Low,2,Buffet,scooter,0.0,No,Metropolitian,13,26669.50874784645
366,37730,20.0,4.7,Cloudy,Medium,2,Drinks,electric_scooter,0.0,No,Urban,18,26669.48169095973
367,31245,22.0,4.8,Sunny,Medium,1,Drinks,scooter,,No,Metropolitian,16,26669.48169095973
368,29214,36.0,4.8,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Urban,22,26669.48169095973
369,44756,30.0,4.6,Fog,Jam,0,Snack,motorcycle,0.0,No,Semi-Urban,46,26669.468491473548
370,28279,26.0,4.7,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,27,26669.468491473548
371,16164,22.0,4.7,Sunny,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,13,26669.437486960956
372,4974,36.0,4.3,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,32,26669.437486960956
373,431,29.0,4.9,Cloudy,High,0,Drinks,motorcycle,1.0,No,Urban,27,26669.434361031752
374,37622,32.0,4.0,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,45,26669.434361031752
375,45446,22.0,4.7,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,25,26669.434361031752
376,27673,37.0,4.9,Fog,Medium,2,Snack,scooter,0.0,No,Metropolitian,15,26669.2916065279
377,18960,29.0,4.3,Fog,Jam,1,Snack,scooter,2.0,No,Metropolitian,38,26669.2916065279
378,8313,20.0,4.8,Fog,Low,2,Drinks,scooter,0.0,No,Metropolitian,14,26669.2916065279
379,28843,35.0,4.7,Windy,Low,1,Meal,scooter,0.0,No,Metropolitian,28,26669.2916065279
380,6324,38.0,5.0,Stormy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,30,26669.2916065279
381,11591,35.0,4.9,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,43,26669.2916065279
382,22871,32.0,4.1,Stormy,High,2,Drinks,electric_scooter,0.0,No,Metropolitian,34,26669.2916065279
383,23198,20.0,4.7,Stormy,Medium,1,Snack,motorcycle,1.0,No,Urban,25,26669.2916065279
384,45267,23.0,4.9,Cloudy,High,2,Buffet,scooter,0.0,No,Metropolitian,23,26669.2916065279
385,21385,39.0,4.4,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,40,26669.2916065279
386,23514,34.0,4.0,Stormy,Low,0,Drinks,motorcycle,1.0,No,Urban,30,26669.2916065279
387,36311,22.0,4.6,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,23,26669.2916065279
388,15361,32.0,5.0,Stormy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,31,26669.2916065279
389,13745,35.0,4.0,Windy,High,1,Buffet,scooter,1.0,No,Metropolitian,33,26669.2916065279
390,34685,22.0,4.9,Windy,Low,2,Meal,scooter,0.0,No,Urban,11,26669.2916065279
391,42866,,,Sandstorms,Low,1,Drinks,motorcycle,0.0,No,Urban,15,26669.2916065279
392,22818,23.0,4.6,Cloudy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,12,26669.2916065279
393,5321,39.0,4.2,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,33,26669.2916065279
394,36350,37.0,4.9,Windy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,28,26669.2916065279
395,21897,30.0,4.0,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,35,26669.2916065279
396,13649,24.0,4.5,Sandstorms,Low,2,Buffet,motorcycle,1.0,No,Urban,18,26669.2916065279
397,9162,32.0,4.6,Sunny,Low,2,Buffet,electric_scooter,1.0,No,Urban,18,26669.2916065279
398,24441,29.0,5.0,Sunny,Medium,2,Snack,motorcycle,0.0,No,Urban,13,26669.2916065279
399,18246,34.0,4.8,Sunny,Jam,1,Buffet,scooter,1.0,No,Metropolitian,25,26669.2916065279
400,45157,22.0,4.7,Stormy,High,1,Buffet,scooter,1.0,No,Urban,25,26669.2916065279
401,18772,36.0,4.4,Stormy,Medium,0,Drinks,motorcycle,2.0,No,Metropolitian,37,26669.2916065279
402,41726,36.0,4.8,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,40,26669.2916065279
403,10764,,,Sandstorms,Low,2,Drinks,scooter,,No,Metropolitian,24,26669.2916065279
404,13802,,,,,3,Snack,motorcycle,1.0,No,Metropolitian,19,26669.2916065279
405,1555,38.0,4.4,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,32,26669.2916065279
406,21479,21.0,4.9,Cloudy,Low,2,Snack,motorcycle,0.0,No,Metropolitian,11,26669.2916065279
407,31054,27.0,4.6,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,24,26669.2916065279
408,30925,20.0,4.5,Sandstorms,Low,2,Buffet,scooter,0.0,No,,18,26669.2916065279
409,20254,29.0,5.0,Sunny,Low,0,Snack,motorcycle,0.0,,Metropolitian,11,26669.2916065279
410,11402,29.0,4.4,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,16,26669.2916065279
411,12854,23.0,4.9,Sandstorms,High,1,Meal,scooter,1.0,No,Metropolitian,29,26669.2916065279
412,25131,38.0,4.1,Cloudy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,44,26669.2916065279
413,32005,26.0,4.6,Sandstorms,Medium,1,Drinks,motorcycle,0.0,No,Urban,20,26669.2916065279
414,18463,26.0,4.8,Sandstorms,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,17,26669.2916065279
415,1997,32.0,4.6,Fog,Medium,2,Snack,motorcycle,1.0,No,Urban,17,26669.2916065279
416,22747,31.0,4.3,Stormy,Jam,1,Snack,scooter,1.0,No,Metropolitian,32,26669.2916065279
417,39558,29.0,4.8,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,28,26669.2916065279
418,10012,21.0,4.2,Stormy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,39,26669.2916065279
419,39521,,,,,0,Drinks,motorcycle,1.0,No,Metropolitian,25,26669.2916065279
420,26326,27.0,4.6,Sunny,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,18,26669.2916065279
421,34098,32.0,3.7,Sandstorms,Jam,1,Drinks,scooter,2.0,No,Metropolitian,42,26669.2916065279
422,17417,22.0,4.9,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,26,26669.2916065279
423,40323,34.0,3.8,Cloudy,Low,2,Snack,scooter,0.0,No,Metropolitian,34,26669.2916065279
424,1558,35.0,5.0,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,17,26669.2916065279
425,33138,29.0,4.9,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,19,26669.2916065279
426,5081,35.0,4.5,Sandstorms,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,20,26669.2916065279
427,8201,30.0,4.2,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,47,26669.2916065279
428,32163,36.0,4.4,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,31,26669.2916065279
429,32870,33.0,4.7,Cloudy,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,29,26669.2916065279
430,32141,,,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,21,26669.2916065279
431,738,37.0,4.8,Sunny,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,18,26669.2916065279
432,10378,30.0,4.9,Fog,Jam,1,Snack,scooter,1.0,No,Metropolitian,39,26669.2916065279
433,709,32.0,4.9,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,47,26669.2916065279
434,9464,36.0,4.9,Sandstorms,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,24,26669.2916065279
435,31866,38.0,5.0,Sunny,High,2,Buffet,motorcycle,0.0,No,Metropolitian,17,26669.2916065279
436,43335,36.0,4.5,Cloudy,Low,1,Buffet,scooter,0.0,No,Metropolitian,15,26669.2916065279
437,18169,38.0,4.7,Cloudy,Jam,1,Drinks,scooter,,No,Metropolitian,48,26669.2916065279
438,5098,29.0,4.1,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,28,26669.2916065279
439,45083,37.0,4.6,Fog,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,27,26669.2916065279
440,29557,20.0,4.7,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,20,26669.2916065279
441,21056,38.0,5.0,Cloudy,Medium,2,Meal,electric_scooter,2.0,Yes,Metropolitian,43,26669.2916065279
442,36988,25.0,4.7,Sunny,High,1,Buffet,scooter,0.0,No,Urban,10,26669.2916065279
443,43105,39.0,4.2,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,48,26669.2916065279
444,44051,32.0,4.7,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,41,26669.2916065279
445,45246,25.0,4.6,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,25,26669.2916065279
446,23307,26.0,5.0,Fog,Jam,2,Drinks,scooter,1.0,No,Urban,30,26669.2916065279
447,17792,27.0,5.0,Stormy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,14,26669.2916065279
448,25065,29.0,4.8,Sunny,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,20,26669.2916065279
449,30127,37.0,4.9,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,25,26669.2916065279
450,16054,38.0,5.0,Sunny,Medium,1,Buffet,scooter,0.0,No,Metropolitian,23,26669.2916065279
451,18358,23.0,4.8,Cloudy,Medium,2,Snack,scooter,,No,Metropolitian,15,26669.2916065279
452,37813,29.0,5.0,Windy,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,19,26669.2916065279
453,6824,33.0,4.8,Cloudy,Low,2,Drinks,scooter,0.0,No,Metropolitian,16,26669.2916065279
454,15341,39.0,4.8,Sunny,Jam,0,Meal,motorcycle,1.0,No,Urban,25,26669.2916065279
455,35472,26.0,4.4,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,38,26669.2916065279
456,3116,32.0,4.9,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Urban,22,26669.2916065279
457,25646,28.0,4.5,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,17,26669.2916065279
458,14584,34.0,4.2,Fog,High,2,Drinks,scooter,0.0,No,Metropolitian,33,26669.2916065279
459,34858,28.0,4.7,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,30,26669.2916065279
460,43725,34.0,4.9,Sunny,High,2,Meal,motorcycle,0.0,No,Metropolitian,16,26669.2916065279
461,39595,34.0,4.6,Cloudy,High,1,Meal,scooter,0.0,No,Metropolitian,34,26669.2916065279
462,23452,39.0,5.0,Cloudy,Low,2,Buffet,scooter,1.0,No,Metropolitian,18,26669.2916065279
463,29213,21.0,4.8,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,17,26669.2916065279
464,20844,36.0,4.8,Sandstorms,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,33,26669.2916065279
465,11641,30.0,4.7,Sandstorms,Low,2,Buffet,scooter,1.0,No,Urban,20,26669.2916065279
466,27502,31.0,4.3,Sandstorms,Jam,1,Meal,motorcycle,3.0,No,Metropolitian,42,26669.2916065279
467,29905,33.0,3.8,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,35,26669.2916065279
468,24164,32.0,4.8,Stormy,Low,0,Meal,motorcycle,1.0,No,Urban,24,26669.2916065279
469,34722,34.0,4.3,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,31,26669.2916065279
470,7162,31.0,4.3,Stormy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,31,26669.2916065279
471,12689,22.0,4.7,Windy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,15,26669.2916065279
472,24424,33.0,4.7,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,27,26669.2916065279
473,17588,39.0,4.1,Cloudy,High,1,Buffet,motorcycle,0.0,No,Metropolitian,32,26669.2916065279
474,1549,29.0,4.6,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,20,26669.2916065279
475,44305,30.0,4.6,Sandstorms,Jam,0,Buffet,motorcycle,2.0,No,Urban,44,26669.2916065279
476,36056,25.0,4.8,Sandstorms,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,10,26669.2916065279
477,21613,25.0,4.6,Stormy,Low,0,Buffet,motorcycle,0.0,No,Urban,16,26669.2916065279
478,4068,24.0,4.8,Sunny,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,14,26669.2916065279
479,13298,27.0,4.7,Sandstorms,Jam,1,Snack,motorcycle,,No,Metropolitian,23,26669.2916065279
480,25903,24.0,4.9,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,26,26669.2916065279
481,16224,23.0,4.7,Sandstorms,High,2,Drinks,motorcycle,1.0,No,Metropolitian,24,26669.2916065279
482,41967,30.0,4.9,Windy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,33,26669.2916065279
483,26513,37.0,4.6,Cloudy,Low,2,Drinks,scooter,0.0,No,Urban,19,26669.2916065279
484,25787,31.0,4.5,Stormy,High,1,Drinks,motorcycle,0.0,No,Metropolitian,29,26669.2916065279
485,39786,39.0,3.6,Fog,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,36,26669.2916065279
486,12894,20.0,5.0,Fog,Medium,2,Drinks,scooter,0.0,No,Urban,13,26669.2916065279
487,31428,33.0,4.9,Sunny,Jam,1,Drinks,scooter,1.0,No,Metropolitian,20,26669.2916065279
488,10458,35.0,4.9,Fog,Low,2,Snack,motorcycle,0.0,No,Metropolitian,17,26669.2916065279
489,3803,28.0,4.5,Windy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,24,26669.2916065279
490,3566,21.0,4.9,Fog,Medium,1,Meal,scooter,1.0,No,Metropolitian,12,26669.2916065279
491,5174,38.0,3.7,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,39,26669.2916065279
492,32472,22.0,5.0,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,26669.2916065279
493,20992,32.0,4.3,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,26669.2916065279
494,6707,30.0,4.6,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,39,26669.2916065279
495,14402,35.0,4.9,Cloudy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,18,26669.2916065279
496,10653,30.0,4.8,Sunny,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,18,26669.2916065279
497,31157,24.0,4.9,Fog,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,42,26669.2916065279
498,6271,31.0,4.7,Fog,Low,1,Meal,motorcycle,0.0,No,Metropolitian,15,26669.2916065279
